UserID,Age,Gender,TotalCoursesEnrolled,AvgSpending,AvgCourseRating,DiversityScore,FirstEnrollDate,LastEnrollDate,PreferredCategory,PreferredLevel,ActiveDays,EnrollmentFrequency,LearningDepthIndex,Cluster,AvgCoursesPerCategory,DistanceToCentroid,SegmentName
U02255,18,Female,2,44.795,3.16,1,2025-01-09,2025-07-07,Artificial Intelligence,Beginner,180,0.011111111111111112,0.0,3,2.0,2.8301145363177893,Casual Beginners
U02256,16,Female,1,0.0,2.38,1,2025-09-05,2025-09-05,Cybersecurity,Advanced,1,1.0,1.0,0,1.0,2.2775374255412717,Niche Specialists
U02257,19,Female,1,0.0,3.6,1,2025-04-01,2025-04-01,Data Science,Intermediate,1,1.0,0.0,3,1.0,1.8293005738960681,Casual Beginners
U02258,21,Male,16,101.071875,3.14,10,2025-01-26,2025-12-07,Business,Advanced,316,0.05063291139240506,1.4,1,1.6,2.0152791591380543,Power Learners
U02259,32,Female,2,59.52,2.95,2,2025-01-25,2025-02-24,Business,Advanced,31,0.06451612903225806,1.0,0,1.0,2.1873549698975636,Niche Specialists
U02260,16,Female,1,346.71,1.23,1,2025-07-11,2025-07-11,Project Management,Advanced,1,1.0,1.0,0,1.0,3.824264341569108,Niche Specialists
U02261,26,Male,1,0.0,1.28,1,2025-05-18,2025-05-18,Programming,Beginner,1,1.0,0.0,3,1.0,2.804756296945347,Casual Beginners
U02262,31,Female,3,0.0,3.61,3,2025-05-28,2025-12-21,Data Science,Beginner,208,0.014423076923076924,0.3333333333333333,3,1.0,2.439720562136607,Casual Beginners
U02263,29,Female,1,346.71,1.23,1,2025-11-26,2025-11-26,Project Management,Advanced,1,1.0,1.0,0,1.0,3.611460778985923,Niche Specialists
U02264,28,Female,2,207.755,2.195,2,2025-04-28,2025-06-04,Artificial Intelligence,Beginner,38,0.05263157894736842,0.0,2,1.0,2.1681959606200123,Premium One-Time Buyers
U02265,33,Male,2,197.13,1.745,2,2025-10-28,2025-11-28,Cybersecurity,Beginner,32,0.0625,0.0,2,1.0,2.6321332058285627,Premium One-Time Buyers
U02266,21,Male,1,490.9,4.55,1,2025-03-20,2025-03-20,Artificial Intelligence,Beginner,1,1.0,0.0,2,1.0,2.7681676650005205,Premium One-Time Buyers
U02267,19,Male,1,0.0,3.93,1,2025-05-24,2025-05-24,Cybersecurity,Intermediate,1,1.0,0.0,3,1.0,2.0552464916645796,Casual Beginners
U02268,29,Female,2,0.0,2.305,2,2025-01-24,2025-04-08,Data Science,Advanced,75,0.02666666666666667,1.0,0,1.0,1.9038893327086122,Niche Specialists
U02269,32,Male,1,0.0,4.66,1,2025-12-09,2025-12-09,Digital Marketing,Intermediate,1,1.0,0.0,3,1.0,2.1719742206712622,Casual Beginners
U02270,21,Male,3,162.64000000000001,3.313333333333333,3,2025-01-04,2025-07-29,Business,Advanced,207,0.014492753623188406,1.0,0,1.0,2.2669528682668028,Niche Specialists
U02271,20,Male,2,28.66,4.595000000000001,2,2025-04-30,2025-06-06,Design,Advanced,38,0.05263157894736842,2.0,0,1.0,2.8712146604870505,Niche Specialists
U02272,23,Female,1,0.0,2.38,1,2025-05-04,2025-05-04,Cybersecurity,Advanced,1,1.0,1.0,0,1.0,1.7849254424906686,Niche Specialists
U02273,28,Male,1,0.0,4.79,1,2025-04-15,2025-04-15,Marketing,Advanced,1,1.0,1.0,0,1.0,2.7300711267983586,Niche Specialists
U02274,16,Male,2,88.67,4.17,2,2025-03-02,2025-11-06,Design,Advanced,250,0.008,2.0,0,1.0,2.9122239088182473,Niche Specialists
U02275,23,Female,2,0.0,4.725,2,2025-08-06,2025-11-05,Digital Marketing,Advanced,92,0.021739130434782608,1.0,0,1.0,2.535092586846833,Niche Specialists
U02276,34,Female,1,0.0,1.59,1,2025-04-28,2025-04-28,Finance,Advanced,1,1.0,1.0,0,1.0,2.545146808164015,Niche Specialists
U02277,28,Male,1,0.0,3.93,1,2025-05-10,2025-05-10,Cybersecurity,Intermediate,1,1.0,0.0,3,1.0,1.818494550082372,Casual Beginners
U02278,20,Male,1,0.0,2.01,1,2025-04-19,2025-04-19,Marketing,Advanced,1,1.0,1.0,0,1.0,2.121569485422946,Niche Specialists
U02279,29,Female,1,0.0,2.2,1,2025-09-15,2025-09-15,Web Development,Beginner,1,1.0,0.0,3,1.0,2.495858455977385,Casual Beginners
U02280,26,Female,2,207.755,3.7750000000000004,2,2025-04-18,2025-10-08,Artificial Intelligence,Beginner,174,0.011494252873563218,0.0,2,1.0,2.0849055373149095,Premium One-Time Buyers
U02281,34,Male,1,276.37,2.72,1,2025-09-22,2025-09-22,Design,Advanced,1,1.0,1.0,0,1.0,2.710876163786265,Niche Specialists
U02282,25,Female,1,0.0,2.61,1,2025-07-21,2025-07-21,Design,Advanced,1,1.0,1.0,0,1.0,1.5182651512438101,Niche Specialists
U02283,16,Male,1,0.0,2.14,1,2025-02-09,2025-02-09,Digital Marketing,Beginner,1,1.0,0.0,3,1.0,2.4275811749433305,Casual Beginners
U02284,28,Male,13,86.76076923076923,3.0453846153846156,8,2025-02-12,2025-10-05,Web Development,Beginner,236,0.05508474576271186,0.625,1,1.625,2.516629462769009,Power Learners
U02285,28,Female,2,88.67,3.385,2,2025-01-15,2025-08-07,Digital Marketing,Advanced,205,0.00975609756097561,0.5,0,1.0,1.9640895846300752,Niche Specialists
U02286,32,Female,1,326.02,2.69,1,2025-12-01,2025-12-01,Business,Intermediate,1,1.0,0.0,2,1.0,2.191833403876464,Premium One-Time Buyers
U02287,22,Male,1,212.39,3.15,1,2025-03-01,2025-03-01,Digital Marketing,Advanced,1,1.0,1.0,0,1.0,1.9256106545253235,Niche Specialists
U02288,32,Female,15,95.84866666666667,3.0020000000000002,10,2025-02-11,2025-12-25,Cybersecurity,Advanced,318,0.04716981132075472,0.8333333333333334,1,1.5,1.9339295614522296,Power Learners
U02289,15,Male,1,0.0,2.0,1,2025-04-04,2025-04-04,Business,Advanced,1,1.0,1.0,0,1.0,2.6109489670418284,Niche Specialists
U02290,25,Male,15,70.15466666666666,3.046666666666667,10,2025-01-15,2025-12-11,Marketing,Advanced,331,0.045317220543806644,1.75,1,1.5,2.366342670210116,Power Learners
U02291,31,Female,2,28.66,4.765000000000001,2,2025-03-11,2025-12-11,Marketing,Advanced,276,0.007246376811594203,2.0,0,1.0,3.2353044438403877,Niche Specialists
U02292,30,Male,1,0.0,1.52,1,2025-02-05,2025-02-05,Design,Advanced,1,1.0,1.0,0,1.0,2.2350488430224775,Niche Specialists
U02293,30,Female,1,487.92,3.64,1,2025-09-03,2025-09-03,Business,Advanced,1,1.0,1.0,2,1.0,3.090366653574388,Premium One-Time Buyers
U02294,26,Male,1,53.86,2.47,1,2025-05-18,2025-05-18,Finance,Beginner,1,1.0,0.0,3,1.0,1.674971770951807,Casual Beginners
U02295,33,Male,1,0.0,3.65,1,2025-02-02,2025-02-02,Data Science,Beginner,1,1.0,0.0,3,1.0,1.9492089207979124,Casual Beginners
U02296,27,Female,1,342.61,4.84,1,2025-04-19,2025-04-19,Project Management,Intermediate,1,1.0,0.0,2,1.0,3.3566232154638307,Premium One-Time Buyers
U02297,28,Male,1,472.28,4.74,1,2025-12-11,2025-12-11,Programming,Beginner,1,1.0,0.0,2,1.0,3.263407782507217,Premium One-Time Buyers
U02298,22,Female,1,119.04,2.75,1,2025-09-17,2025-09-17,Finance,Intermediate,1,1.0,0.0,3,1.0,1.811784010550429,Casual Beginners
U02299,35,Female,2,0.0,4.13,2,2025-07-18,2025-10-26,Cybersecurity,Beginner,101,0.019801980198019802,0.0,3,1.0,2.8148660629047835,Casual Beginners
U02300,35,Male,15,100.73333333333333,2.9766666666666666,9,2025-01-07,2025-12-14,Design,Beginner,342,0.043859649122807015,0.5,1,1.6666666666666667,2.131729048017058,Power Learners
U02301,18,Female,13,42.128461538461536,3.4353846153846157,8,2025-01-03,2025-10-23,Data Science,Beginner,294,0.04421768707482993,0.125,1,1.625,2.098423113513696,Power Learners
U02302,30,Male,2,142.525,1.935,2,2025-04-03,2025-04-23,Business,Beginner,21,0.09523809523809523,0.0,2,1.0,2.501226366070885,Premium One-Time Buyers
U02303,34,Male,1,0.0,4.94,1,2025-02-08,2025-02-08,Cybersecurity,Beginner,1,1.0,0.0,3,1.0,2.688317832769825,Casual Beginners
U02304,21,Male,1,0.0,1.28,1,2025-06-13,2025-06-13,Programming,Beginner,1,1.0,0.0,3,1.0,2.8941607789822545,Casual Beginners
U02305,19,Female,1,342.61,4.84,1,2025-05-03,2025-05-03,Project Management,Intermediate,1,1.0,0.0,2,1.0,3.4662628446362898,Premium One-Time Buyers
U02306,18,Female,13,140.33846153846156,3.303076923076923,9,2025-04-08,2025-12-23,Business,Beginner,260,0.05,0.5,1,1.4444444444444444,1.9248405078287845,Power Learners
U02307,22,Male,1,248.1,1.2,1,2025-09-28,2025-09-28,Artificial Intelligence,Beginner,1,1.0,0.0,2,1.0,2.601320481854082,Premium One-Time Buyers
U02308,15,Female,1,0.0,2.98,1,2025-11-26,2025-11-26,Marketing,Advanced,1,1.0,1.0,0,1.0,2.3843438126798158,Niche Specialists
U02309,23,Female,3,31.736666666666668,2.5433333333333334,2,2025-04-06,2025-05-15,Web Development,Advanced,40,0.075,3.0,0,1.5,3.8721667559221458,Niche Specialists
U02310,15,Male,1,0.78,3.89,1,2025-06-20,2025-06-20,Machine Learning,Advanced,1,1.0,1.0,0,1.0,2.516807376884786,Niche Specialists
U02311,23,Female,3,39.22666666666667,3.426666666666667,2,2025-01-27,2025-06-15,Data Science,Intermediate,140,0.02142857142857143,1.0,3,1.5,2.6897480853506064,Casual Beginners
U02312,28,Male,1,0.0,3.93,1,2025-07-15,2025-07-15,Cybersecurity,Intermediate,1,1.0,0.0,3,1.0,1.818494550082372,Casual Beginners
U02313,24,Female,1,0.0,2.61,1,2025-04-30,2025-04-30,Design,Advanced,1,1.0,1.0,0,1.0,1.522301586346106,Niche Specialists
U02314,29,Male,1,177.34,3.89,1,2025-06-12,2025-06-12,Digital Marketing,Advanced,1,1.0,1.0,0,1.0,2.113955731148278,Niche Specialists
U02315,34,Male,14,63.48500000000001,3.3264285714285715,8,2025-01-07,2025-11-06,Finance,Beginner,304,0.046052631578947366,0.375,1,1.75,2.1895625511382706,Power Learners
U02316,31,Female,2,207.805,2.685,2,2025-11-14,2025-12-22,Artificial Intelligence,Intermediate,39,0.05128205128205128,0.0,2,1.0,2.4184546132918814,Premium One-Time Buyers
U02317,18,Male,2,28.66,3.375,2,2025-05-12,2025-08-25,Marketing,Advanced,106,0.018867924528301886,2.0,0,1.0,2.619484559522679,Niche Specialists
U02318,24,Female,1,285.05,1.96,1,2025-07-23,2025-07-23,Business,Beginner,1,1.0,0.0,2,1.0,1.8700199893898553,Premium One-Time Buyers
U02319,24,Female,1,248.1,1.2,1,2025-05-16,2025-05-16,Artificial Intelligence,Beginner,1,1.0,0.0,2,1.0,2.5575401694322313,Premium One-Time Buyers
U02320,17,Male,3,70.79666666666667,2.73,3,2025-05-11,2025-09-11,Digital Marketing,Advanced,124,0.024193548387096774,2.0,0,1.0,2.51853008996045,Niche Specialists
U02321,26,Female,2,294.98,3.6550000000000002,2,2025-06-07,2025-11-01,Data Science,Advanced,148,0.013513513513513514,0.5,2,1.0,2.3514981799667387,Premium One-Time Buyers
U02322,28,Female,1,0.0,1.91,1,2025-10-05,2025-10-05,Cybersecurity,Intermediate,1,1.0,0.0,3,1.0,2.337358653016996,Casual Beginners
U02323,29,Female,1,37.89,1.3,1,2025-11-23,2025-11-23,Web Development,Advanced,1,1.0,1.0,0,1.0,2.927790020906483,Niche Specialists
U02324,34,Female,3,108.67333333333333,2.7733333333333334,3,2025-02-11,2025-11-05,Business,Intermediate,268,0.011194029850746268,1.0,2,1.0,3.288668131847842,Premium One-Time Buyers
U02325,15,Male,1,177.34,3.89,1,2025-07-24,2025-07-24,Digital Marketing,Advanced,1,1.0,1.0,0,1.0,2.5604566145355165,Niche Specialists
U02326,32,Male,2,290.245,3.615,1,2025-09-26,2025-11-12,Artificial Intelligence,Beginner,48,0.041666666666666664,0.0,2,2.0,2.2175263631472393,Premium One-Time Buyers
U02327,29,Male,1,0.0,3.65,1,2025-09-16,2025-09-16,Data Science,Beginner,1,1.0,0.0,3,1.0,1.601665096920487,Casual Beginners
U02328,22,Female,3,138.50333333333333,3.276666666666667,3,2025-05-20,2025-11-25,Artificial Intelligence,Intermediate,190,0.015789473684210527,1.0,2,1.0,2.878399064066889,Premium One-Time Buyers
U02329,35,Male,1,0.0,4.11,1,2025-03-25,2025-03-25,Marketing,Intermediate,1,1.0,0.0,3,1.0,2.3327916483680835,Casual Beginners
U02330,29,Female,1,0.0,3.32,1,2025-11-15,2025-11-15,Web Development,Beginner,1,1.0,0.0,3,1.0,2.1372164201014034,Casual Beginners
U02331,25,Female,2,0.0,1.325,2,2025-07-21,2025-09-25,Design,Advanced,67,0.029850746268656716,0.5,0,1.0,2.459210095983609,Niche Specialists
U02332,23,Male,2,138.575,3.305,2,2025-05-25,2025-06-14,Design,Advanced,21,0.09523809523809523,2.0,0,1.0,2.185224172124854,Niche Specialists
U02333,32,Female,3,138.50333333333333,3.2099999999999995,3,2025-01-14,2025-10-23,Artificial Intelligence,Advanced,283,0.01060070671378092,0.5,0,1.0,2.733603860220382,Niche Specialists
U02334,23,Female,2,0.39,4.34,2,2025-05-23,2025-09-08,Machine Learning,Advanced,109,0.01834862385321101,2.0,0,1.0,2.7432652391894607,Niche Specialists
U02335,25,Female,1,0.78,3.89,1,2025-03-12,2025-03-12,Machine Learning,Advanced,1,1.0,1.0,0,1.0,1.9393406189360236,Niche Specialists
U02336,17,Female,14,87.72214285714287,2.6392857142857147,9,2025-02-22,2025-12-08,Finance,Intermediate,290,0.04827586206896552,1.0,1,1.5555555555555556,2.507505000489756,Power Learners
U02337,18,Female,13,128.92538461538462,2.924615384615384,6,2025-01-04,2025-11-28,Business,Beginner,329,0.03951367781155015,0.7142857142857143,1,2.1666666666666665,2.077092692814061,Power Learners
U02338,29,Female,1,0.0,4.1,1,2025-06-27,2025-06-27,Finance,Intermediate,1,1.0,0.0,3,1.0,1.6066650954940274,Casual Beginners
U02339,33,Female,1,285.05,1.96,1,2025-09-20,2025-09-20,Business,Beginner,1,1.0,0.0,2,1.0,2.316074135302833,Premium One-Time Buyers
U02340,20,Male,2,18.945,3.015,2,2025-05-06,2025-06-23,Machine Learning,Advanced,49,0.04081632653061224,1.0,0,1.0,1.835757255708238,Niche Specialists
U02341,17,Male,13,73.65,3.5846153846153848,9,2025-01-30,2025-11-29,Artificial Intelligence,Beginner,304,0.04276315789473684,0.6666666666666666,1,1.4444444444444444,2.1299594381771247,Power Learners
U02342,21,Male,2,44.795,2.245,2,2025-03-18,2025-07-16,Artificial Intelligence,Advanced,121,0.01652892561983471,1.0,0,1.0,2.257399778953766,Niche Specialists
U02343,29,Male,4,139.97,2.35,3,2025-06-11,2025-09-26,Machine Learning,Advanced,108,0.037037037037037035,1.5,0,1.3333333333333333,2.1856920705892513,Niche Specialists
U02344,26,Male,14,95.42785714285715,3.0100000000000002,9,2025-01-20,2025-12-18,Artificial Intelligence,Beginner,333,0.042042042042042045,0.7142857142857143,1,1.5555555555555556,1.5936802952394156,Power Learners
U02345,31,Male,13,80.6,3.1500000000000004,8,2025-01-26,2025-10-16,Machine Learning,Advanced,264,0.04924242424242424,1.4,1,1.625,2.111220934887125,Power Learners
U02346,34,Male,1,394.26,1.35,1,2025-08-17,2025-08-17,Cybersecurity,Intermediate,1,1.0,0.0,2,1.0,3.03340012842241,Premium One-Time Buyers
U02347,27,Male,1,0.0,3.93,1,2025-07-09,2025-07-09,Cybersecurity,Intermediate,1,1.0,0.0,3,1.0,1.7860380731817573,Casual Beginners
U02348,20,Male,1,0.0,1.91,1,2025-10-03,2025-10-03,Cybersecurity,Intermediate,1,1.0,0.0,3,1.0,2.48673705997483,Casual Beginners
U02349,27,Male,14,73.45,3.3842857142857143,9,2025-01-18,2025-11-21,Digital Marketing,Beginner,308,0.045454545454545456,0.7142857142857143,1,1.5555555555555556,1.2936983796198804,Power Learners
U02350,31,Female,2,147.51,3.23,2,2025-03-11,2025-09-06,Data Science,Advanced,180,0.011111111111111112,2.0,0,1.0,2.529189862267277,Niche Specialists
U02351,22,Female,2,0.0,3.17,2,2025-03-11,2025-05-08,Finance,Beginner,59,0.03389830508474576,0.0,3,1.0,2.0340798910104563,Casual Beginners
U02352,30,Female,3,99.85666666666667,3.6199999999999997,2,2025-01-05,2025-11-27,Data Science,Intermediate,327,0.009174311926605505,0.0,3,1.5,2.414336050037749,Casual Beginners
U02353,16,Male,1,0.0,4.44,1,2025-05-07,2025-05-07,Digital Marketing,Beginner,1,1.0,0.0,3,1.0,2.2764579527993756,Casual Beginners
U02354,29,Female,1,487.92,3.64,1,2025-08-05,2025-08-05,Business,Advanced,1,1.0,1.0,2,1.0,3.0476505057522916,Premium One-Time Buyers
U02355,32,Female,1,119.04,2.75,1,2025-03-02,2025-03-02,Finance,Intermediate,1,1.0,0.0,3,1.0,2.0442236618125436,Casual Beginners
U02356,35,Male,1,0.0,1.59,1,2025-03-05,2025-03-05,Finance,Advanced,1,1.0,1.0,0,1.0,2.6458910636043593,Niche Specialists
U02357,28,Female,2,0.0,2.79,2,2025-07-22,2025-09-30,Business,Advanced,71,0.028169014084507043,1.0,0,1.0,2.005589312512136,Niche Specialists
U02358,22,Male,4,266.71,3.205,4,2025-01-26,2025-10-20,Artificial Intelligence,Advanced,268,0.014925373134328358,0.6666666666666666,2,1.0,2.7309470126313005,Premium One-Time Buyers
U02359,32,Female,2,0.0,2.58,2,2025-07-12,2025-07-16,Data Science,Beginner,5,0.4,0.0,3,1.0,2.116927971959517,Casual Beginners
U02360,18,Female,1,0.0,1.59,1,2025-11-20,2025-11-20,Finance,Advanced,1,1.0,1.0,0,1.0,2.315337561979842,Niche Specialists
U02361,26,Female,2,163.995,2.265,2,2025-05-17,2025-07-15,Data Science,Beginner,60,0.03333333333333333,0.0,2,1.0,2.1059974361743916,Premium One-Time Buyers
U02362,33,Female,1,0.0,1.52,1,2025-02-08,2025-02-08,Design,Advanced,1,1.0,1.0,0,1.0,2.4738225978683537,Niche Specialists
U02363,15,Male,1,487.92,3.64,1,2025-03-12,2025-03-12,Business,Advanced,1,1.0,1.0,2,1.0,3.376720420388132,Premium One-Time Buyers
U02364,29,Female,1,299.57,3.74,1,2025-05-21,2025-05-21,Data Science,Beginner,1,1.0,0.0,2,1.0,1.6924676552814253,Premium One-Time Buyers
U02365,34,Female,1,0.0,3.02,1,2025-02-17,2025-02-17,Data Science,Intermediate,1,1.0,0.0,3,1.0,2.105685892857334,Casual Beginners
U02366,19,Female,1,0.0,4.72,1,2025-08-27,2025-08-27,Marketing,Intermediate,1,1.0,0.0,3,1.0,2.283808139801006,Casual Beginners
U02367,25,Male,1,0.0,3.15,1,2025-08-06,2025-08-06,Business,Advanced,1,1.0,1.0,0,1.0,1.865938849309178,Niche Specialists
U02368,31,Male,4,112.8425,3.2525,4,2025-01-27,2025-12-14,Data Science,Advanced,322,0.012422360248447204,4.0,0,1.0,5.1482997042904675,Niche Specialists
U02369,16,Male,2,0.0,3.465,2,2025-04-14,2025-10-30,Digital Marketing,Advanced,200,0.01,0.5,0,1.0,2.4317021717548397,Niche Specialists
U02370,24,Male,14,78.05428571428571,3.1721428571428576,11,2025-01-12,2025-12-30,Business,Intermediate,353,0.039660056657223795,0.8,1,1.2727272727272727,2.295613274481013,Power Learners
U02371,34,Female,12,130.80833333333334,2.8333333333333335,8,2025-01-02,2025-12-26,Artificial Intelligence,Advanced,359,0.033426183844011144,0.8,1,1.5,2.3585122663478795,Power Learners
U02372,35,Male,3,0.0,4.4,3,2025-01-28,2025-10-15,Cybersecurity,Intermediate,261,0.011494252873563218,0.0,3,1.0,3.0369528318453995,Casual Beginners
U02373,22,Male,2,243.96,3.62,2,2025-10-29,2025-12-01,Business,Advanced,34,0.058823529411764705,1.0,0,1.0,2.51517590320801,Niche Specialists
U02374,22,Male,3,0.26,4.3566666666666665,2,2025-06-19,2025-10-25,Machine Learning,Advanced,129,0.023255813953488372,2.0,0,1.5,2.7850498461793256,Niche Specialists
U02375,33,Female,1,276.37,2.72,1,2025-08-25,2025-08-25,Design,Advanced,1,1.0,1.0,0,1.0,2.6230908055105435,Niche Specialists
U02376,19,Female,1,0.0,2.61,1,2025-06-20,2025-06-20,Design,Advanced,1,1.0,1.0,0,1.0,1.7887462173809188,Niche Specialists
U02377,35,Male,2,0.0,3.795,2,2025-08-16,2025-12-15,Business,Advanced,122,0.01639344262295082,0.5,0,1.0,2.9099009520625656,Niche Specialists
U02378,23,Male,1,0.0,4.66,1,2025-06-16,2025-06-16,Digital Marketing,Intermediate,1,1.0,0.0,3,1.0,1.9143035670551778,Casual Beginners
U02379,20,Male,2,0.0,3.065,2,2025-03-12,2025-11-12,Business,Advanced,246,0.008130081300813009,2.0,0,1.0,2.5560611306652667,Niche Specialists
U02380,24,Female,3,240.09333333333333,2.453333333333333,3,2025-01-05,2025-12-13,Business,Intermediate,343,0.008746355685131196,0.0,2,1.0,2.212440805575929,Premium One-Time Buyers
U02381,31,Female,1,415.51,3.11,1,2025-05-28,2025-05-28,Artificial Intelligence,Intermediate,1,1.0,0.0,2,1.0,2.3383961239325317,Premium One-Time Buyers
U02382,32,Male,1,490.9,4.55,1,2025-08-07,2025-08-07,Artificial Intelligence,Beginner,1,1.0,0.0,2,1.0,2.9565196944244896,Premium One-Time Buyers
U02383,21,Male,1,0.0,4.72,1,2025-04-23,2025-04-23,Marketing,Intermediate,1,1.0,0.0,3,1.0,2.180185487884212,Casual Beginners
U02384,22,Male,3,39.68,2.5066666666666664,3,2025-03-02,2025-06-16,Artificial Intelligence,Beginner,107,0.028037383177570093,0.0,3,1.0,2.860441008178986,Casual Beginners
U02385,30,Male,1,0.0,4.94,1,2025-08-26,2025-08-26,Cybersecurity,Beginner,1,1.0,0.0,3,1.0,2.4029307647266904,Casual Beginners
U02386,35,Male,4,74.8925,4.2075,4,2025-02-13,2025-10-03,Data Science,Beginner,233,0.017167381974248927,0.0,3,1.0,3.031775463814103,Casual Beginners
U02387,31,Male,1,0.0,1.52,1,2025-05-05,2025-05-05,Design,Advanced,1,1.0,1.0,0,1.0,2.3046710272673923,Niche Specialists
U02388,23,Male,1,346.71,1.23,1,2025-08-11,2025-08-11,Project Management,Advanced,1,1.0,1.0,0,1.0,3.5513081703982343,Niche Specialists
U02389,33,Male,2,88.67,3.52,2,2025-07-25,2025-08-14,Business,Advanced,21,0.09523809523809523,2.0,0,1.0,2.7680329036875384,Niche Specialists
U02390,28,Female,2,236.14,3.585,1,2025-06-28,2025-11-07,Programming,Beginner,133,0.015037593984962405,0.0,2,2.0,2.6276667607785917,Premium One-Time Buyers
U02391,20,Female,1,0.0,2.38,1,2025-01-15,2025-01-15,Cybersecurity,Advanced,1,1.0,1.0,0,1.0,1.927507556792479,Niche Specialists
U02392,21,Male,2,106.195,3.3,2,2025-01-19,2025-07-25,Digital Marketing,Advanced,188,0.010638297872340425,1.0,0,1.0,1.748358749615917,Niche Specialists
U02393,18,Male,1,0.0,3.32,1,2025-05-25,2025-05-25,Web Development,Beginner,1,1.0,0.0,3,1.0,2.4109971323645443,Casual Beginners
U02394,35,Male,1,299.57,3.74,1,2025-08-21,2025-08-21,Data Science,Beginner,1,1.0,0.0,2,1.0,2.301584013146932,Premium One-Time Buyers
U02395,32,Female,3,0.0,4.3500000000000005,3,2025-02-14,2025-06-15,Cybersecurity,Beginner,122,0.02459016393442623,0.0,3,1.0,2.718624084186948,Casual Beginners
U02396,16,Female,1,212.39,3.15,1,2025-03-04,2025-03-04,Digital Marketing,Advanced,1,1.0,1.0,0,1.0,2.366318931954018,Niche Specialists
U02397,22,Male,1,0.0,3.85,1,2025-04-08,2025-04-08,Programming,Beginner,1,1.0,0.0,3,1.0,1.8003985467348922,Casual Beginners
U02398,26,Female,2,124.44,2.545,2,2025-05-15,2025-08-23,Artificial Intelligence,Advanced,101,0.019801980198019802,0.5,0,1.0,2.3568486024332462,Niche Specialists
U02399,22,Male,1,0.0,2.01,1,2025-10-23,2025-10-23,Marketing,Advanced,1,1.0,1.0,0,1.0,2.023227538709713,Niche Specialists
U02400,17,Male,1,0.0,4.66,1,2025-11-12,2025-11-12,Digital Marketing,Intermediate,1,1.0,0.0,3,1.0,2.329195686163802,Casual Beginners
U02401,28,Male,1,490.9,4.55,1,2025-05-24,2025-05-24,Artificial Intelligence,Beginner,1,1.0,0.0,2,1.0,2.753687132268972,Premium One-Time Buyers
U02402,19,Female,1,0.0,3.15,1,2025-11-02,2025-11-02,Business,Advanced,1,1.0,1.0,0,1.0,2.0948035453577756,Niche Specialists
U02403,18,Female,1,0.0,2.38,1,2025-08-14,2025-08-14,Cybersecurity,Advanced,1,1.0,1.0,0,1.0,2.083695026934109,Niche Specialists
U02404,28,Male,2,26.93,3.575,2,2025-06-09,2025-06-22,Finance,Beginner,14,0.14285714285714285,0.0,3,1.0,1.8587584392521983,Casual Beginners
U02405,25,Female,1,0.0,3.32,1,2025-06-29,2025-06-29,Web Development,Beginner,1,1.0,0.0,3,1.0,2.0516282301868984,Casual Beginners
U02406,23,Female,2,157.13,2.0100000000000002,2,2025-02-11,2025-04-15,Design,Advanced,64,0.03125,2.0,0,1.0,2.4240001251160477,Niche Specialists
U02407,27,Male,2,0.0,4.3950000000000005,2,2025-05-13,2025-07-28,Cybersecurity,Beginner,77,0.025974025974025976,0.0,3,1.0,2.455346943181663,Casual Beginners
U02408,34,Female,1,0.0,1.13,1,2025-05-15,2025-05-15,Machine Learning,Beginner,1,1.0,0.0,3,1.0,3.1022838827516495,Casual Beginners
U02409,24,Female,1,0.0,1.73,1,2025-09-23,2025-09-23,Machine Learning,Intermediate,1,1.0,0.0,3,1.0,2.2707769033844376,Casual Beginners
U02410,18,Male,12,120.34333333333335,3.4416666666666664,10,2025-02-05,2025-12-24,Digital Marketing,Advanced,323,0.03715170278637771,1.6666666666666667,1,1.2,2.286156907129465,Power Learners
U02411,31,Female,1,37.89,1.3,1,2025-08-16,2025-08-16,Web Development,Advanced,1,1.0,1.0,0,1.0,3.0247911975962047,Niche Specialists
U02412,15,Female,1,0.0,2.98,1,2025-09-26,2025-09-26,Marketing,Advanced,1,1.0,1.0,0,1.0,2.3843438126798158,Niche Specialists
U02413,25,Male,2,0.0,4.445,2,2025-03-08,2025-08-23,Finance,Advanced,169,0.011834319526627219,1.0,0,1.0,2.333333400809915,Niche Specialists
U02414,21,Male,3,157.42666666666665,4.2299999999999995,2,2025-06-22,2025-08-21,Programming,Beginner,61,0.04918032786885246,0.0,3,1.5,2.7514163877218487,Casual Beginners
U02415,33,Male,11,142.56090909090906,2.9454545454545453,7,2025-01-15,2025-11-17,Artificial Intelligence,Beginner,307,0.035830618892508145,0.6,1,1.5714285714285714,2.298404728843961,Power Learners
U02416,24,Female,1,0.0,4.45,1,2025-08-04,2025-08-04,Design,Advanced,1,1.0,1.0,0,1.0,2.238601803026,Niche Specialists
U02417,34,Female,1,0.0,2.01,1,2025-09-23,2025-09-23,Marketing,Advanced,1,1.0,1.0,0,1.0,2.501305870543907,Niche Specialists
U02418,23,Male,1,0.0,1.73,1,2025-05-27,2025-05-27,Machine Learning,Intermediate,1,1.0,0.0,3,1.0,2.320048152986058,Casual Beginners
U02419,17,Female,1,0.0,3.02,1,2025-10-03,2025-10-03,Data Science,Intermediate,1,1.0,0.0,3,1.0,2.075008256792268,Casual Beginners
U02420,20,Female,1,0.0,4.11,1,2025-05-19,2025-05-19,Marketing,Intermediate,1,1.0,0.0,3,1.0,1.8875292013549712,Casual Beginners
